1,9.96652344214692,80,9.96652317047119,80,80,-0.00557246152311563
2,6.66314083402716,46,8.31483173370361,126,63,-0.00529700517654419
3,-2.38781828282671,67,4.74728155136108,193,64.3333358764648,0.14384463429451
4,3.73491520289417,21,4.49419021606445,214,53.5,0.08029605448246
5,3.0845236323105,21,4.21225690841675,235,47,0.0616842024028301
6,6.33402111838416,21,4.56588411331177,256,42.6666679382324,0.173905611038208
7,4.49643515097103,21,4.55596303939819,277,39.5714302062988,0.130283206701279
8,3.04294199396612,16,4.36683559417725,293,36.625,0.0881400480866432
9,3.78570751897797,16,4.30226564407349,309,34.3333320617676,0.0658156275749207
10,4.60447573298748,18,4.33248662948608,327,32.7000007629395,0.0724730864167213
11,5.99746578492908,28,4.48384857177734,355,32.2727279663086,0.0956204831600189
12,6.73645201346556,25,4.67156553268433,380,31.6666660308838,0.138205006718636
13,-2.26378809300826,24,4.1380763053894,404,31.0769233703613,0.0892625972628593
14,-1.66746723648854,23,3.72339487075806,427,30.5,0.13977912068367
15,7.34333281393311,32,3.96472406387329,459,30.6000003814697,0.0990200936794281
16,7.99621021401697,30,4.2166919708252,489,30.5625,0.131930336356163
17,6.83744362282412,56,4.37085390090942,545,32.0588226318359,0.153463140130043
18,7.8793634544663,23,4.56577110290527,568,31.5555553436279,0.154646888375282
19,6.17885444341338,35,4.65067052841187,603,31.7368412017822,0.152014210820198
